0	4
1	19
2	26
3	32
4	39
5	45
6	52
7	58
8	64
9	71
10	77
11	83
12	87
13	94
14	100
15	105
16	111
17	117
18	122
19	127
20	133
21	137
22	143
23	149
24	154
25	159
26	164
27	169
28	174
29	179
30	186
31	190
32	192
33	199
34	204
35	211
36	214
37	220
38	223
39	229
40	231
41	238
42	242
43	247
44	251
45	255
46	260
47	263
48	269
49	274
50	277
51	285
52	286
53	292
54	295
55	302
56	306
57	311
58	311
59	312
60	319
61	323
62	325
63	328
64	335
65	339
66	344
67	347
68	352
69	355
70	359
71	363
72	366
73	372
74	375
75	376
76	379
77	386
78	385
79	392
80	395
81	400
82	402
83	408
84	411
85	418
86	417
87	421
88	427
89	428
90	427
91	434
92	440
93	442
94	444
95	448
96	447
97	453
98	458
99	461
100	464
101	468
102	472
103	474
104	473
105	480
106	484
107	486
108	489
109	493
110	495
111	495
112	501
113	503
114	507
115	510
116	513
117	515
118	519
119	519
120	525
121	533
122	536
123	534
124	536
125	538
126	539
127	537
128	546
129	549
130	551
131	560
132	564
133	559
134	566
135	565
136	569
137	575
138	572
139	575
140	581
141	581
142	584
143	586
144	588
145	590
146	592
147	595
148	598
149	600
150	610
151	609
152	608
153	609
154	612
155	616
156	617
157	618
158	617
159	616
160	625
161	632
162	629
163	632
164	635
165	638
166	646
167	641
168	642
169	644
170	647
171	649
172	657
173	658
174	655
175	657
176	664
177	661
178	668
179	665
180	668
181	669
182	671
183	673
184	675
185	676
186	678
187	680
188	683
189	684
190	679
191	688
192	687
193	691
194	694
195	699
196	697
197	699
198	703
199	702
200	705
201	706
202	717
203	718
204	711
205	715
206	715
207	716
208	719
209	720
210	722
211	719
212	723
213	725
214	728
215	730
216	736
217	733
218	733
219	736
220	737
221	739
222	741
223	742
224	735
225	743
226	747
227	744
228	748
229	750
230	754
231	755
232	757
233	763
234	759
235	761
236	762
237	759
238	764
239	766
240	768
241	771
242	774
243	772
244	773
245	773
246	776
247	784
248	780
249	788
250	784
251	778
252	775
253	785
254	786
255	786
256	789
257	790
258	790
259	793
260	796
261	797
262	800
263	798
264	799
265	801
266	795
267	804
268	804
269	805
270	806
271	808
272	809
273	810
274	813
275	808
276	813
277	815
278	819
279	817
280	817
281	818
282	818
283	821
284	821
285	823
286	824
287	825
288	826
289	827
290	829
291	829
292	827
293	832
294	843
295	834
296	845
297	836
298	838
299	842
300	850
301	840
302	843
303	841
304	843
305	844
306	835
307	848
308	848
309	850
310	849
311	856
312	848
313	856
314	862
315	854
316	863
317	855
318	858
319	856
320	855
321	851
322	850
323	860
324	861
325	862
326	862
327	863
328	865
329	865
330	866
331	866
332	872
333	871
334	870
335	871
336	872
337	872
338	873
339	874
340	876
341	875
342	876
343	876
344	878
345	880
346	872
347	879
348	881
349	882
350	884
351	883
352	895
353	880
354	886
355	884
356	879
357	887
358	888
359	890
360	892
361	888
362	890
363	892
364	895
365	896
366	893
367	905
368	906
369	899
370	900
371	897
372	909
373	900
374	902
375	900
376	911
377	902
378	896
379	902
380	895
381	901
382	908
383	904
384	906
385	907
386	912
387	908
388	907
389	908
390	908
391	910
392	910
393	911
394	911
395	912
396	913
397	912
398	924
399	916
400	915
401	915
402	918
403	917
404	917
405	920
406	908
407	918
408	928
409	923
410	915
411	911
412	921
413	924
414	922
415	922
416	924
417	923
418	935
419	925
420	925
421	925
422	926
423	930
424	936
425	928
426	929
427	929
428	929
429	930
430	930
431	929
432	932
433	932
434	932
435	944
436	936
437	934
438	943
439	936
440	935
441	943
442	935
443	935
444	936
445	938
446	927
447	936
448	938
449	939
450	943
451	941
452	935
453	941
454	939
455	944
456	944
457	944
458	943
459	944
460	944
461	946
462	948
463	945
464	946
465	946
466	946
467	946
468	947
469	948
470	947
471	948
472	948
473	949
474	939
475	949
476	952
477	950
478	940
479	952
480	952
481	950
482	950
483	953
484	953
485	954
486	960
487	954
488	960
489	955
490	960
491	955
492	956
493	956
494	956
495	957
496	956
497	958
498	958
499	959
500	959
501	960
502	959
503	959
504	959
505	962
506	961
507	960
508	961
509	963
510	962
511	961
512	962
513	969
514	968
515	964
516	962
517	964
518	964
519	977
520	972
521	964
522	965
523	966
524	979
525	969
526	968
527	970
528	967
529	980
530	970
531	964
532	968
533	980
534	970
535	971
536	970
537	967
538	971
539	970
540	975
541	971
542	967
543	963
544	963
545	971
546	972
547	983
548	973
549	986
550	978
551	973
552	983
553	976
554	963
555	970
556	974
557	975
558	977
559	975
560	976
561	976
562	976
563	976
564	979
565	977
566	980
567	977
568	978
569	982
570	978
571	977
572	978
573	977
574	979
575	979
576	984
577	975
578	980
579	980
580	979
581	980
582	981
583	980
584	981
585	982
586	982
587	982
588	980
589	982
590	995
591	984
592	985
593	986
594	982
595	983
596	983
597	981
598	978
599	993
600	984
601	987
602	992
603	984
604	985
605	984
606	985
607	997
608	983
609	998
610	986
611	988
612	992
613	987
614	989
615	987
616	988
617	987
618	988
619	1000
620	983
621	987
622	990
623	989
624	1000
625	988
626	978
627	989
628	1000
629	990
630	990
631	988
632	989
633	990
634	990
635	994
636	990
637	990
638	991
639	991
640	991
641	990
642	991
643	992
644	991
645	992
646	991
647	993
648	992
649	993
650	992
651	993
652	992
653	993
654	993
655	992
656	1004
657	993
658	989
659	994
660	985
661	995
662	994
663	1007
664	991
665	983
666	992
667	995
668	998
669	996
670	998
671	985
672	994
673	995
674	996
675	995
676	996
677	997
678	1007
679	1004
680	999
681	998
682	1002
683	1008
684	998
685	996
686	991
687	996
688	998
689	999
690	997
691	987
692	997
693	1008
694	999
695	999
696	998
