1024	1013
1025	1006
1026	998
1027	989
1028	985
1029	978
1030	972
1031	965
1032	968
1033	953
1034	948
1035	941
1036	933
1037	930
1038	921
1039	909
1040	911
1041	908
1042	904
1043	898
1044	883
1045	887
1046	892
1047	876
1048	862
1049	864
1050	860
1051	854
1052	851
1053	848
1054	840
1055	835
1056	829
1057	824
1058	819
1059	807
1060	810
1061	806
1062	801
1063	798
1064	800
1065	787
1066	782
1067	778
1068	774
1069	763
1070	759
1071	762
1072	756
1073	752
1074	747
1075	742
1076	737
1077	735
1078	738
1079	727
1080	720
1081	716
1082	713
1083	713
1084	705
1085	704
1086	703
1087	693
1088	680
1089	678
1090	681
1091	677
1092	681
1093	669
1094	665
1095	666
1096	658
1097	654
1098	656
1099	648
1100	640
1101	639
1102	640
1103	629
1104	629
1105	625
1106	622
1107	618
1108	616
1109	611
1110	608
1111	604
1112	601
1113	597
1114	594
1115	590
1116	587
1117	584
1118	580
1119	584
1120	576
1121	568
1122	567
1123	565
1124	561
1125	556
1126	560
1127	553
1128	547
1129	544
1130	543
1131	539
1132	536
1133	532
1134	530
1135	527
1136	524
1137	521
1138	518
1139	512
1140	512
1141	509
1142	506
1143	504
1144	500
1145	497
1146	489
1147	489
1148	488
1149	485
1150	484
1151	481
1152	478
1153	470
1154	473
1155	470
1156	467
1157	467
1158	462
1159	459
1160	457
1161	454
1162	452
1163	450
1164	441
1165	446
1166	445
1167	436
1168	440
1169	439
1170	433
1171	430
1172	427
1173	421
1174	423
1175	422
1176	415
1177	411
1178	409
1179	411
1180	409
1181	408
1182	404
1183	402
1184	400
1185	397
1186	395
1187	389
1188	390
1189	388
1190	387
1191	384
1192	382
1193	381
1194	378
1195	376
1196	374
1197	372
1198	369
1199	367
1200	365
1201	364
1202	361
1203	359
1204	359
1205	356
1206	355
1207	351
1208	349
1209	347
1210	345
1211	343
1212	342
1213	340
1214	338
1215	336
1216	335
1217	332
1218	331
1219	329
1220	327
1221	325
1222	324
1223	322
1224	321
1225	318
1226	313
1227	315
1228	311
1229	311
1230	313
1231	308
1232	307
1233	305
1234	303
1235	302
1236	299
1237	298
1238	296
1239	294
1240	293
1241	291
1242	290
1243	291
1244	287
1245	285
1246	284
1247	282
1248	280
1249	279
1250	278
1251	276
1252	273
1253	273
1254	271
1255	269
1256	267
1257	267
1258	265
1259	264
1260	266
1261	261
1262	258
1263	258
1264	256
1265	255
1266	254
1267	255
1268	251
1269	250
1270	248
1271	246
1272	245
1273	245
1274	242
1275	241
1276	240
1277	238
1278	237
1279	237
1280	235
1281	233
1282	232
1283	233
1284	230
1285	228
1286	227
1287	226
1288	225
1289	224
1290	222
1291	221
1292	221
1293	219
1294	218
1295	216
1296	215
1297	214
1298	213
1299	212
1300	211
1301	210
1302	209
1303	208
1304	206
1305	205
1306	204
1307	202
